$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,004300364b34500b20393636
$VAR,SESSION_ID,9bab3c02b932c3477e1f0e7b
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,105492.975,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.67
$HUM,105492.991,43.2,21.2
$BARO,105492.996,96260.94,22.12
$MAG,105493.015,0.028,0.034,-0.022,19.4
$BARO,105493.037,96272.40,22.12
$IMU,105493.051,-0.183,0.488,-0.183,0.00634,0.81250,0.63720,21.69
$HUM,105493.072,43.1,21.2
$BARO,105493.077,96264.04,22.12
$MAG,105493.115,0.025,0.031,-0.022,19.0
$BARO,105493.118,96252.00,22.12
$IMU,105493.126,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.63
$HUM,105493.154,43.2,21.2
$BARO,105493.159,96260.94,22.12
$BARO,105493.200,96266.35,22.13
$IMU,105493.202,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.66
$MAG,105493.215,0.024,0.034,-0.024,19.4
$HUM,105493.235,43.0,21.2
$BARO,105493.240,96255.87,22.13
$IMU,105493.277,-0.183,0.549,-0.183,0.00634,0.81201,0.63671,21.65
$BARO,105493.281,96257.43,22.12
$MAG,105493.315,0.019,0.039,-0.022,19.3
$HUM,105493.316,43.0,21.2
$BARO,105493.322,96263.45,22.12
$IMU,105493.353,-0.183,0.549,-0.183,0.00634,0.81201,0.63769,21.68
$TIME,105493.354,593827.000,2305
$BARO,105493.363,96258.99,22.12
$VBAT,105493.369,3.889
$HUM,105493.397,43.2,21.2
$BARO,105493.403,96257.24,22.12
$MAG,105493.415,0.022,0.031,-0.022,19.3
$IMU,105493.428,-0.183,0.549,-0.183,0.00683,0.81152,0.63818,21.70
$BARO,105493.444,96262.28,22.13
$HUM,105493.478,43.1,21.2
$BARO,105493.485,96263.84,22.13
$IMU,105493.504,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.67
$MAG,105493.516,0.025,0.039,-0.024,19.4
$BARO,105493.525,96258.58,22.13
$HUM,105493.560,43.1,21.2
$BARO,105493.566,96263.43,22.13
$IMU,105493.579,-0.183,0.488,-0.183,0.00683,0.81152,0.63720,21.72
$BARO,105493.607,96261.89,22.12
$MAG,105493.616,0.018,0.036,-0.016,19.4
$HUM,105493.641,43.1,21.2
$BARO,105493.648,96268.47,22.13
$IMU,105493.655,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.66
$BARO,105493.688,96256.04,22.13
$MAG,105493.716,0.024,0.034,-0.022,19.4
$HUM,105493.722,43.1,21.2
$BARO,105493.729,96264.99,22.13
$IMU,105493.730,-0.183,0.488,-0.183,0.00683,0.81201,0.63769,21.65
$BARO,105493.770,96261.67,22.13
$HUM,105493.803,43.1,21.2
$IMU,105493.806,-0.183,0.488,-0.183,0.00683,0.81201,0.63720,21.74
$BARO,105493.810,96269.45,22.13
$MAG,105493.816,0.019,0.036,-0.022,19.4
$BARO,105493.851,96254.09,22.13
$IMU,105493.882,-0.183,0.488,-0.183,0.00683,0.81250,0.63720,21.72
$HUM,105493.885,43.1,21.2
$BARO,105493.892,96262.87,22.13
$MAG,105493.916,0.018,0.034,-0.024,19.3
$BARO,105493.933,96265.57,22.14
$IMU,105493.957,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.69
$HUM,105493.966,43.1,21.2
$BARO,105493.973,96263.23,22.13
$BARO,105494.014,96262.84,22.13
$MAG,105494.016,0.018,0.040,-0.025,19.4
$IMU,105494.033,-0.183,0.488,-0.183,0.00585,0.81201,0.63671,21.70
$HUM,105494.047,43.2,21.2
$BARO,105494.055,96259.75,22.13
$BARO,105494.095,96260.14,22.13
$IMU,105494.108,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.68
$MAG,105494.116,0.019,0.040,-0.018,19.4
$HUM,105494.128,43.1,21.2
$BARO,105494.136,96264.79,22.14
$BARO,105494.177,96261.28,22.13
$IMU,105494.184,-0.183,0.549,-0.183,0.00634,0.81152,0.63720,21.71
$HUM,105494.209,43.1,21.2
$MAG,105494.216,0.022,0.046,-0.016,19.2
$BARO,105494.218,96254.12,22.13
$BARO,105494.258,96261.87,22.13
$IMU,105494.259,-0.183,0.488,-0.183,0.00585,0.81152,0.63769,21.70
$HUM,105494.291,43.0,21.2
$BARO,105494.299,96269.45,22.14
$MAG,105494.316,0.024,0.039,-0.025,19.0
$IMU,105494.335,-0.183,0.488,-0.183,0.00634,0.81152,0.63671,21.72
$BARO,105494.340,96258.94,22.14
$TIME,105494.354,593828.000,2305
$HUM,105494.372,43.1,21.2
$VBAT,105494.379,3.897
$BARO,105494.381,96260.89,22.13
$IMU,105494.410,-0.183,0.549,-0.183,0.00634,0.81201,0.63720,21.70
$MAG,105494.417,0.031,0.033,-0.027,19.2
$BARO,105494.421,96261.28,22.14
$HUM,105494.453,43.1,21.2
$BARO,105494.462,96263.99,22.14
$IMU,105494.486,-0.183,0.549,-0.183,0.00634,0.81152,0.63769,21.69
$BARO,105494.503,96258.38,22.13
$MAG,105494.517,0.024,0.036,-0.016,19.2
$HUM,105494.534,43.1,21.2
$BARO,105494.543,96260.53,22.13
$IMU,105494.561,-0.183,0.488,-0.183,0.00585,0.81152,0.63671,21.69
$BARO,105494.584,96254.12,22.13
$HUM,105494.615,43.1,21.2
$MAG,105494.617,0.028,0.039,-0.019,19.4
$BARO,105494.625,96269.84,22.13
$IMU,105494.637,-0.183,0.488,-0.183,0.00634,0.81152,0.63769,21.71
$BARO,105494.666,96256.41,22.14
$HUM,105494.697,43.2,21.2
$BARO,105494.706,96266.13,22.14
$IMU,105494.712,-0.183,0.488,-0.183,0.00585,0.81201,0.63671,21.69
$MAG,105494.717,0.019,0.034,-0.024,19.4
$BARO,105494.747,96248.85,22.14
$HUM,105494.778,43.2,21.2
$BARO,105494.788,96262.40,22.15
$IMU,105494.788,-0.183,0.488,-0.183,0.00634,0.81103,0.63720,21.73
$MAG,105494.817,0.021,0.036,-0.024,19.2
$BARO,105494.828,96264.57,22.14
$HUM,105494.859,43.0,21.2
$IMU,105494.863,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.67
$BARO,105494.869,96260.31,22.14
$BARO,105494.910,96261.06,22.14
$MAG,105494.917,0.021,0.036,-0.024,19.4
$IMU,105494.939,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.74
$HUM,105494.940,43.2,21.2
$BARO,105494.951,96266.33,22.14
$BARO,105494.991,96258.16,22.14
$IMU,105495.015,-0.183,0.488,-0.183,0.00683,0.81201,0.63769,21.72
$MAG,105495.017,0.015,0.033,-0.019,19.5
$HUM,105495.021,43.0,21.2
$BARO,105495.032,96266.33,22.14
$BARO,105495.073,96250.19,22.14
$IMU,105495.090,-0.183,0.488,-0.122,0.00683,0.81201,0.63720,21.72
$HUM,105495.103,43.1,21.2
$BARO,105495.114,96264.57,22.14
$MAG,105495.117,0.024,0.036,-0.019,19.3
$BARO,105495.154,96252.56,22.14
$IMU,105495.166,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.70
$HUM,105495.184,43.2,21.2
$BARO,105495.195,96255.04,22.14
$MAG,105495.217,0.024,0.031,-0.015,19.2
$BARO,105495.236,96264.96,22.14
$IMU,105495.241,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.71
$HUM,105495.265,43.0,21.2
$BARO,105495.276,96269.42,22.14
$BARO,105495.317,96258.92,22.15
$MAG,105495.317,0.022,0.037,-0.025,19.4
$IMU,105495.317,-0.183,0.549,-0.183,0.00634,0.81103,0.63720,21.68
$HUM,105495.346,43.1,21.2
$TIME,105495.354,593829.000,2305
$BARO,105495.358,96261.84,22.14
$VBAT,105495.391,3.893
$IMU,105495.392,-0.183,0.549,-0.183,0.00634,0.81201,0.63720,21.72
$BARO,105495.399,96265.16,22.14
$MAG,105495.417,0.028,0.036,-0.022,19.4
$HUM,105495.428,43.0,21.2
$BARO,105495.439,96273.69,22.14
$IMU,105495.468,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.67
$BARO,105495.480,96262.62,22.14
$HUM,105495.509,43.1,21.2
$MAG,105495.517,0.025,0.034,-0.025,19.2
$BARO,105495.521,96262.99,22.15
$IMU,105495.543,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.67
$BARO,105495.561,96253.87,22.15
$HUM,105495.590,43.1,21.2
$BARO,105495.602,96260.28,22.15
$MAG,105495.618,0.019,0.033,-0.028,19.4
$IMU,105495.619,-0.183,0.488,-0.183,0.00585,0.81152,0.63769,21.72
$BARO,105495.643,96263.40,22.14
$HUM,105495.671,43.1,21.2
$BARO,105495.684,96266.08,22.15
$IMU,105495.694,-0.183,0.488,-0.183,0.00585,0.81103,0.63720,21.72
$MAG,105495.718,0.018,0.036,-0.024,19.4
$BARO,105495.724,96263.60,22.14
$HUM,105495.752,43.1,21.2
$BARO,105495.765,96258.36,22.14
$IMU,105495.770,-0.183,0.488,-0.183,0.00537,0.81201,0.63671,21.71
$BARO,105495.806,96262.23,22.14
$MAG,105495.818,0.025,0.033,-0.024,19.4
$HUM,105495.834,43.1,21.2
$IMU,105495.845,-0.183,0.488,-0.183,0.00683,0.81201,0.63720,21.72
$BARO,105495.847,96260.48,22.15
$BARO,105495.887,96260.48,22.15
$HUM,105495.915,43.1,21.2
$MAG,105495.918,0.025,0.031,-0.022,19.4
$IMU,105495.921,-0.183,0.488,-0.183,0.00634,0.81152,0.63769,21.70
$BARO,105495.928,96258.89,22.15
$BARO,105495.969,96267.64,22.15
$HUM,105495.996,43.1,21.2
$IMU,105495.996,-0.183,0.488,-0.183,0.00537,0.81152,0.63720,21.73
$BARO,105496.009,96261.45,22.14
$MAG,105496.018,0.028,0.037,-0.021,19.3
$BARO,105496.050,96261.23,22.15
$IMU,105496.072,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.70
$HUM,105496.077,43.1,21.2
$BARO,105496.091,96258.92,22.15
$MAG,105496.118,0.022,0.033,-0.018,18.9
$BARO,105496.132,96265.89,22.15
$IMU,105496.148,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.68
$HUM,105496.158,43.1,21.2
$BARO,105496.172,96266.69,22.15
$BARO,105496.213,96262.23,22.15
$MAG,105496.218,0.022,0.036,-0.016,19.4
$IMU,105496.223,-0.183,0.488,-0.183,0.00683,0.81201,0.63769,21.71
$HUM,105496.240,42.9,21.2
$BARO,105496.254,96266.28,22.15
$BARO,105496.294,96261.62,22.15
$IMU,105496.299,-0.183,0.488,-0.183,0.00634,0.81152,0.63769,21.74
$MAG,105496.318,0.028,0.036,-0.030,19.4
$HUM,105496.321,43.1,21.3
$BARO,105496.335,96258.92,22.15
$TIME,105496.354,593830.000,2305
$IMU,105496.374,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.68
$BARO,105496.376,96262.99,22.15
$VBAT,105496.398,3.889
$HUM,105496.402,43.1,21.2
$BARO,105496.417,96254.82,22.15
$MAG,105496.418,0.018,0.036,-0.018,19.2
$IMU,105496.450,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.69
$BARO,105496.457,96263.55,22.15
$HUM,105496.483,43.0,21.3
$BARO,105496.498,96262.79,22.15
$MAG,105496.518,0.021,0.025,-0.028,19.4
$IMU,105496.525,-0.183,0.488,-0.183,0.00683,0.81152,0.63720,21.72
$BARO,105496.539,96256.55,22.15
$HUM,105496.564,43.1,21.2
$BARO,105496.579,96261.82,22.15
$IMU,105496.601,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.67
$MAG,105496.619,0.024,0.040,-0.027,19.3
$BARO,105496.620,96265.11,22.15
$HUM,105496.646,43.2,21.2
$BARO,105496.661,96264.52,22.15
$IMU,105496.676,-0.183,0.488,-0.183,0.00634,0.81152,0.63671,21.70
$BARO,105496.702,96261.62,22.15
$MAG,105496.719,0.022,0.028,-0.018,19.3
$HUM,105496.727,43.2,21.2
$BARO,105496.742,96261.23,22.15
$IMU,105496.752,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.71
$BARO,105496.783,96265.89,22.15
$HUM,105496.808,43.1,21.2
$MAG,105496.819,0.022,0.033,-0.024,19.4
$BARO,105496.824,96258.11,22.16
$IMU,105496.827,-0.183,0.549,-0.183,0.00634,0.81152,0.63769,21.72
$BARO,105496.864,96263.94,22.15
$HUM,105496.889,43.2,21.2
$IMU,105496.903,-0.183,0.488,-0.183,0.00585,0.81152,0.63720,21.74
$BARO,105496.905,96258.11,22.15
$MAG,105496.919,0.021,0.036,-0.021,19.2
$BARO,105496.946,96272.30,22.16
$HUM,105496.971,43.1,21.3
$IMU,105496.978,-0.183,0.488,-0.122,0.00634,0.81152,0.63720,21.74
$BARO,105496.987,96260.45,22.15
$MAG,105497.019,0.025,0.036,-0.019,19.4
$BARO,105497.027,96257.92,22.16
$HUM,105497.052,43.1,21.2
$IMU,105497.054,-0.183,0.488,-0.183,0.00683,0.81103,0.63720,21.72
$BARO,105497.068,96262.99,22.15
$BARO,105497.109,96257.92,22.16
$MAG,105497.119,0.028,0.033,-0.016,18.9
$IMU,105497.129,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.70
$HUM,105497.133,43.1,21.2
$BARO,105497.149,96261.82,22.16
$BARO,105497.190,96268.03,22.15
$IMU,105497.205,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.68
$HUM,105497.214,43.0,21.2
$MAG,105497.219,0.027,0.031,-0.019,19.4
$BARO,105497.231,96268.03,22.15
$BARO,105497.272,96262.96,22.16
$IMU,105497.281,-0.183,0.488,-0.183,0.00683,0.81152,0.63769,21.73
$HUM,105497.295,43.1,21.2
$BARO,105497.312,96254.60,22.16
$MAG,105497.319,0.024,0.033,-0.030,19.3
$BARO,105497.353,96263.55,22.16
$TIME,105497.354,593831.000,2305
$IMU,105497.356,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.74
$HUM,105497.377,43.1,21.2
$BARO,105497.394,96268.98,22.16
$VBAT,105497.399,3.889
$MAG,105497.419,0.024,0.043,-0.021,19.4
$IMU,105497.432,-0.183,0.549,-0.183,0.00634,0.81152,0.63720,21.75
$BARO,105497.434,96259.87,22.16
$HUM,105497.458,43.1,21.2
$BARO,105497.475,96266.28,22.16
$IMU,105497.507,-0.183,0.488,-0.183,0.00683,0.81201,0.63720,21.77
$BARO,105497.516,96256.55,22.15
$MAG,105497.520,0.025,0.034,-0.018,19.4
$HUM,105497.539,43.1,21.2
$BARO,105497.557,96259.48,22.16
$IMU,105497.583,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.73
$BARO,105497.597,96258.11,22.16
$HUM,105497.620,43.2,21.2
$MAG,105497.620,0.018,0.033,-0.024,19.4
$BARO,105497.638,96256.33,22.16
$IMU,105497.658,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.72
$BARO,105497.679,96265.28,22.16
$HUM,105497.701,43.1,21.3
$BARO,105497.720,96249.17,22.16
$MAG,105497.720,0.025,0.033,-0.021,19.4
$IMU,105497.734,-0.183,0.488,-0.183,0.00683,0.81250,0.63720,21.69
$BARO,105497.760,96261.60,22.16
$HUM,105497.783,43.1,21.3
$BARO,105497.801,96261.79,22.16
$IMU,105497.809,-0.183,0.549,-0.183,0.00634,0.81201,0.63769,21.68
$MAG,105497.820,0.027,0.039,-0.019,19.4
$BARO,105497.842,96261.40,22.16
$HUM,105497.864,43.0,21.2
$BARO,105497.882,96273.08,22.16
$IMU,105497.885,-0.183,0.549,-0.183,0.00683,0.81201,0.63720,21.68
$MAG,105497.920,0.025,0.039,-0.022,19.4
$BARO,105497.923,96266.25,22.16
$HUM,105497.945,42.9,21.2
$IMU,105497.960,-0.183,0.488,-0.183,0.00634,0.81152,0.63671,21.74
$BARO,105497.964,96263.72,22.16
$BARO,105498.005,96258.09,22.16
$MAG,105498.020,0.028,0.037,-0.012,19.4
$HUM,105498.026,43.0,21.2
$IMU,105498.036,-0.183,0.549,-0.183,0.00732,0.81152,0.63671,21.73
$BARO,105498.045,96268.18,22.16
$BARO,105498.086,96264.69,22.16
$HUM,105498.107,43.0,21.2
$IMU,105498.111,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.72
$MAG,105498.120,0.025,0.036,-0.021,19.2
$BARO,105498.127,96262.55,22.16
$BARO,105498.167,96262.74,22.16
$IMU,105498.187,-0.183,0.488,-0.183,0.00634,0.81201,0.63769,21.72
$HUM,105498.189,43.0,21.3
$BARO,105498.208,96262.94,22.16
$MAG,105498.220,0.030,0.037,-0.025,19.4
$BARO,105498.249,96256.33,22.16
$IMU,105498.263,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.72
$HUM,105498.270,42.9,21.2
$BARO,105498.290,96262.18,22.16
$MAG,105498.320,0.031,0.037,-0.024,19.4
$BARO,105498.330,96258.67,22.17
$IMU,105498.338,-0.183,0.488,-0.183,0.00683,0.81201,0.63769,21.73
$HUM,105498.351,43.0,21.2
$TIME,105498.354,593832.000,2305
$BARO,105498.371,96265.08,22.16
$BARO,105498.412,96262.92,22.17
$VBAT,105498.413,3.889
$IMU,105498.414,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.75
$MAG,105498.421,0.013,0.036,-0.019,19.4
$HUM,105498.432,43.1,21.2
$BARO,105498.452,96266.62,22.16
$IMU,105498.489,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.69
$BARO,105498.493,96259.06,22.16
$HUM,105498.513,43.0,21.2
$MAG,105498.521,0.018,0.027,-0.033,19.4
$BARO,105498.534,96259.45,22.17
$IMU,105498.565,-0.183,0.488,-0.183,0.00585,0.81152,0.63720,21.71
$BARO,105498.575,96264.50,22.17
$HUM,105498.595,43.1,21.2
$BARO,105498.615,96269.55,22.17
$MAG,105498.621,0.018,0.033,-0.024,19.2
$IMU,105498.640,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.71
$BARO,105498.656,96265.84,22.17
$HUM,105498.676,43.1,21.2
$BARO,105498.697,96265.84,22.17
$IMU,105498.716,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.74
$MAG,105498.721,0.022,0.033,-0.016,19.4
$BARO,105498.737,96264.09,22.17
$HUM,105498.757,43.0,21.3
$BARO,105498.778,96253.80,22.17
$IMU,105498.791,-0.183,0.488,-0.183,0.00634,0.81250,0.63671,21.73
$BARO,105498.819,96264.89,22.16
$MAG,105498.821,0.013,0.034,-0.028,19.4
$HUM,105498.838,43.1,21.3
$BARO,105498.860,96266.04,22.17
$IMU,105498.867,-0.183,0.488,-0.183,0.00585,0.81152,0.63720,21.74
$BARO,105498.900,96262.35,22.16
$HUM,105498.920,43.0,21.3
$MAG,105498.921,0.022,0.031,-0.025,19.4
$BARO,105498.941,96266.45,22.17
$IMU,105498.942,-0.183,0.488,-0.183,0.00634,0.81201,0.63671,21.72
$BARO,105498.982,96260.60,22.17
$HUM,105499.001,43.1,21.3
$IMU,105499.018,-0.183,0.488,-0.183,0.00683,0.81152,0.63720,21.75
$MAG,105499.021,0.025,0.036,-0.021,19.3
$BARO,105499.022,96261.55,22.17
$BARO,105499.063,96265.45,22.17
$HUM,105499.082,43.1,21.3
$IMU,105499.093,-0.183,0.488,-0.183,0.00634,0.81152,0.63769,21.69
$BARO,105499.104,96252.82,22.17
$MAG,105499.121,0.025,0.030,-0.025,19.4
$BARO,105499.144,96268.38,22.17
$HUM,105499.163,43.1,21.2
$IMU,105499.169,-0.183,0.488,-0.183,0.00732,0.81152,0.63769,21.71
$BARO,105499.185,96266.62,22.17
$MAG,105499.221,0.024,0.034,-0.019,19.4
$BARO,105499.226,96263.89,22.17
$IMU,105499.245,-0.183,0.488,-0.183,0.00634,0.81250,0.63720,21.72
$HUM,105499.244,42.9,21.3
$BARO,105499.267,96264.87,22.17
$BARO,105499.307,96262.72,22.17
$IMU,105499.320,-0.183,0.549,-0.183,0.00683,0.81152,0.63769,21.73
$MAG,105499.321,0.019,0.031,-0.019,19.4
$HUM,105499.326,42.9,21.3
$BARO,105499.348,96267.21,22.17
$TIME,105499.354,593833.000,2305
$BARO,105499.389,96265.45,22.17
$IMU,105499.396,-0.183,0.549,-0.183,0.00634,0.81152,0.63769,21.69
$HUM,105499.407,43.0,21.3
$VBAT,105499.414,3.890
$MAG,105499.421,0.033,0.042,-0.024,19.4
$BARO,105499.430,96263.11,22.17
$BARO,105499.470,96260.99,22.17
$IMU,105499.471,-0.183,0.488,-0.183,0.00683,0.81201,0.63769,21.73
$HUM,105499.488,43.0,21.2
$BARO,105499.511,96263.31,22.17
$MAG,105499.521,0.022,0.030,-0.022,19.3
$IMU,105499.547,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.69
$BARO,105499.552,96265.47,22.17
$HUM,105499.569,43.1,21.3
$BARO,105499.592,96255.14,22.17
$MAG,105499.621,0.025,0.045,-0.016,19.4
$IMU,105499.622,-0.183,0.488,-0.183,0.00683,0.81152,0.63769,21.75
$BARO,105499.633,96263.89,22.17
$HUM,105499.650,43.1,21.3
$BARO,105499.674,96262.72,22.18
$IMU,105499.698,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.73
$BARO,105499.715,96267.96,22.18
$MAG,105499.722,0.016,0.036,-0.021,19.4
$HUM,105499.732,43.1,21.3
$BARO,105499.755,96260.19,22.17
$IMU,105499.773,-0.183,0.488,-0.183,0.00585,0.81201,0.63769,21.69
$BARO,105499.796,96257.28,22.17
$HUM,105499.813,43.0,21.3
$MAG,105499.822,0.027,0.033,-0.018,19.4
$BARO,105499.837,96261.36,22.18
$IMU,105499.849,-0.183,0.549,-0.183,0.00585,0.81152,0.63769,21.75
$BARO,105499.877,96260.79,22.17
$HUM,105499.894,43.1,21.3
$BARO,105499.918,96260.38,22.18
$MAG,105499.922,0.022,0.037,-0.024,19.3
$IMU,105499.924,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.77
$BARO,105499.959,96264.84,22.18
$HUM,105499.975,43.0,21.2
$BARO,105500.000,96256.89,22.18
$IMU,105500.000,-0.183,0.549,-0.183,0.00585,0.81152,0.63720,21.74
$MAG,105500.022,0.019,0.033,-0.018,19.4
$BARO,105500.040,96252.99,22.18
$HUM,105500.056,43.0,21.3
$IMU,105500.075,-0.183,0.488,-0.183,0.00683,0.81152,0.63769,21.75
$BARO,105500.081,96263.11,22.18
$BARO,105500.122,96264.28,22.18
$MAG,105500.122,0.022,0.042,-0.022,19.4
$HUM,105500.138,42.9,21.3
$IMU,105500.151,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.74
$BARO,105500.162,96258.06,22.18
$BARO,105500.203,96256.50,22.18
$HUM,105500.219,43.1,21.3
$MAG,105500.222,0.025,0.043,-0.025,19.4
$IMU,105500.226,-0.183,0.488,-0.183,0.00634,0.81152,0.63671,21.75
$BARO,105500.244,96262.72,22.18
$BARO,105500.285,96262.14,22.18
$HUM,105500.300,43.1,21.3
$IMU,105500.302,-0.183,0.488,-0.183,0.00585,0.81201,0.63720,21.73
$MAG,105500.322,0.028,0.034,-0.025,19.4
$BARO,105500.325,96260.19,22.18
$TIME,105500.354,593834.000,2305
$BARO,105500.366,96263.11,22.18
$IMU,105500.377,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.73
$HUM,105500.381,43.1,21.3
$BARO,105500.407,96269.52,22.18
$MAG,105500.422,0.025,0.037,-0.021,19.4
$VBAT,105500.432,3.889
$BARO,105500.447,96263.70,22.18
$IMU,105500.453,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.72
$HUM,105500.462,43.0,21.2
$BARO,105500.488,96272.81,22.18
$MAG,105500.522,0.030,0.043,-0.018,19.3
$BARO,105500.529,96260.75,22.18
$IMU,105500.529,-0.183,0.488,-0.183,0.00634,0.81152,0.63671,21.74
$HUM,105500.544,43.0,21.3
$BARO,105500.570,96255.72,22.18
$IMU,105500.604,-0.183,0.488,-0.183,0.00683,0.81201,0.63720,21.73
$BARO,105500.610,96268.91,22.18
$MAG,105500.622,0.028,0.039,-0.021,19.2
$HUM,105500.625,43.0,21.3
$BARO,105500.651,96263.70,22.18
$IMU,105500.680,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.79
$BARO,105500.692,96261.14,22.18
$HUM,105500.706,42.9,21.3
$MAG,105500.723,0.018,0.045,-0.027,19.4
$BARO,105500.733,96259.21,22.18
$IMU,105500.755,-0.183,0.488,-0.183,0.00585,0.81152,0.63769,21.75
$BARO,105500.773,96266.96,22.18
$HUM,105500.787,42.9,21.3
$BARO,105500.814,96267.74,22.19
$MAG,105500.823,0.022,0.031,-0.027,19.4
$IMU,105500.831,-0.183,0.549,-0.183,0.00585,0.81201,0.63720,21.75
$BARO,105500.855,96262.50,22.19
$HUM,105500.868,43.0,21.2
$BARO,105500.895,96260.94,22.18
$IMU,105500.906,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.74
$MAG,105500.923,0.027,0.036,-0.022,19.4
$BARO,105500.936,96259.97,22.18
$HUM,105500.950,43.1,21.3
$BARO,105500.977,96262.50,22.18
$IMU,105500.982,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.75
$BARO,105501.017,96259.97,22.18
$MAG,105501.023,0.028,0.028,-0.025,19.4
$HUM,105501.031,43.1,21.3
$IMU,105501.057,-0.183,0.549,-0.183,0.00634,0.81201,0.63720,21.74
$BARO,105501.058,96259.77,22.18
$BARO,105501.099,96264.06,22.19
$HUM,105501.112,42.9,21.3
$MAG,105501.123,0.022,0.037,-0.025,19.4
$IMU,105501.133,-0.183,0.549,-0.183,0.00683,0.81201,0.63720,21.73
$BARO,105501.140,96268.91,22.19
$BARO,105501.180,96261.11,22.19
$HUM,105501.193,42.9,21.3
$IMU,105501.208,-0.183,0.488,-0.183,0.00683,0.81201,0.63720,21.75
$BARO,105501.221,96263.45,22.19
$MAG,105501.223,0.025,0.037,-0.025,19.4
$BARO,105501.262,96266.18,22.19
$HUM,105501.274,43.0,21.3
$IMU,105501.284,-0.183,0.488,-0.183,0.00634,0.81152,0.63769,21.75
$BARO,105501.302,96270.84,22.19
$MAG,105501.323,0.025,0.028,-0.030,19.4
$BARO,105501.343,96275.91,22.19
$TIME,105501.354,593835.000,2305
$HUM,105501.356,43.0,21.3
$IMU,105501.359,-0.183,0.488,-0.183,0.00634,0.81152,0.63720,21.75
$BARO,105501.384,96263.67,22.19
$MAG,105501.423,0.018,0.034,-0.022,19.5
$BARO,105501.425,96265.01,22.19
$IMU,105501.435,-0.183,0.488,-0.183,0.00634,0.81201,0.63720,21.74
$HUM,105501.437,43.0,21.3
$VBAT,105501.444,3.889
$BARO,105501.465,96263.26,22.19
$BARO,105501.506,96262.48,22.19
$IMU,105501.510,-0.183,0.549,-0.183,0.00634,0.81201,0.63671,21.74
$HUM,105501.518,43.0,21.2
$MAG,105501.523,0.019,0.033,-0.025,19.4
$BARO,105501.547,96259.21,22.18
$IMU,105501.586,-0.183,0.488,-0.183,0.00683,0.81152,0.63769,21.77
$BARO,105501.587,96260.75,22.19
$HUM,105501.599,43.0,21.3
$MAG,105501.623,0.022,0.034,-0.025,19.5
$BARO,105501.628,96261.72,22.19
$IMU,105501.662,-0.183,0.488,-0.183,0.00683,0.81201,0.63818,21.77
$BARO,105501.669,96267.35,22.19
$HUM,105501.680,43.0,21.3
